lexeme,cell,phon_form
click,3,c l i c k i n g
click,4,c l i c k s
client,0,c l i e n t
client,1,c l i e n t s
cliff,0,c l i f f
cliff,1,c l i f f h a n g e r
cliff,2,c l i f f h a n g e r s
cliff,3,c l i f f s
climax,0,a n t i c l i m a x
climax,1,a n t i c l i m a x e s
climax,2,c l i m a c t i c
climax,3,c l i m a x
climax,4,c l i m a x e d
climax,5,c l i m a x e s
climax,6,c l i m a x i n g
climb,0,c l i m b
climb,1,c l i m b e d
climb,2,c l i m b e r
climb,3,c l i m b e r s
climb,4,c l i m b i n g
climb,5,c l i m b s
climb down,0,c l i m b - d o w n
climb down,1,c l i m b - d o w n s
climb-down,0,c l i m b - d o w n
climb-down,1,c l i m b - d o w n s
clime,0,c l i m e
clime,1,c l i m e s
clinch,0,c l i n c h
clinch,1,c l i n c h e d
clinch,2,c l i n c h e r
clinch,3,c l i n c h e r s
clinch,4,c l i n c h e s
clinch,5,c l i n c h i n g
cline,0,c l i n e
cline,1,c l i n e s
cling,0,c l i n g
cling,1,c l i n g i e r
cling,2,c l i n g i e s t
cling,3,c l i n g i n g
cling,4,c l i n g s
cling,5,c l i n g y
cling,6,c l u n g
clink,0,c l i n k
clink,1,c l i n k e d
clink,2,c l i n k e r
clink,3,c l i n k e r s
clink,4,c l i n k e t y - c l a n k
clink,5,c l i n k i n g
clink,6,c l i n k s
clip,0,c l i p
clip,1,c l i p - j o i n t
clip,2,c l i p - j o i n t s
clip,3,c l i p - o n
clip,4,c l i p b o a r d
clip,5,c l i p b o a r d s
clip,6,c l i p p e d
clip,7,c l i p p e r
clip,8,c l i p p e r s
clip,9,c l i p p i e
clip,10,c l i p p i e s
clip,11,c l i p p i n g
clip,12,c l i p s
clip,13,p a p e r - c l i p
clip,14,p a p e r - c l i p s
clippers,0,c l i p p e r s
clipping,0,c l i p p i n g
clipping,1,c l i p p i n g s
clipping,2,p r e s s - c l i p p i n g
clipping,3,p r e s s - c l i p p i n g s
clique,0,c l i q u e
clique,1,c l i q u e s
clique,2,c l i q u e y
clique,3,c l i q u i e r
clique,4,c l i q u i e s t
clique,5,c l i q u i s h
clique,6,c l i q u i s h n e s s
cloak,0,c l o a k
cloak,1,c l o a k e d
cloak,2,c l o a k i n g
cloak,3,c l o a k r o o m
cloak,4,c l o a k r o o m s
cloak,5,c l o a k s
cloak,6,o p e r a - c l o a k
cloak,7,o p e r a - c l o a k s
cloche,0,c l o c h e
cloche,1,c l o c h e s
clock,0,a l a r m - c l o c k
clock,1,a l a r m - c l o c k s
clock,2,a n t i c l o c k w i s e
clock,3,c l o c k
clock,4,c l o c k - d i a l
clock,5,c l o c k - d i a l s
clock,6,c l o c k - f a c e
clock,7,c l o c k - f a c e s
clock,8,c l o c k - g o l f
clock,9,c l o c k - t o w e r
clock,10,c l o c k - t o w e r s
clock,11,c l o c k - w a t c h e r
clock,12,c l o c k - w a t c h e r s
clock,13,c l o c k - w a t c h i n g
clock,14,c l o c k e d
clock,15,c l o c k i n g
clock,16,c l o c k s
clock,17,c l o c k w i s e
clock,18,c l o c k w o r k
clock,19,c o u n t e r c l o c k w i s e
clock,20,c u c k o o - c l o c k
clock,21,c u c k o o - c l o c k s
clock,22,o ' c l o c k
clockwise,0,a n t i c l o c k w i s e
clockwise,1,c l o c k w i s e
clockwise,2,c o u n t e r c l o c k w i s e
clod,0,c l o d
clod,1,c l o d d i s h
clod,2,c l o d d i s h l y
clod,3,c l o d d i s h n e s s
clod,4,c l o d h o p p e r
clod,5,c l o d h o p p e r s
clod,6,c l o d s
clog,0,c l o g
clog,1,c l o g - d a n c e
clog,2,c l o g - d a n c e s
clog,3,c l o g g e d
clog,4,c l o g g i e r
clog,5,c l o g g i e s t
clog,6,c l o g g i n g
clog,7,c l o g g y
clog,8,c l o g s
cloister,0,c l o i s t e r
cloister,1,c l o i s t e r e d
cloister,2,c l o i s t e r i n g
cloister,3,c l o i s t e r s
clone,0,c l o n e
clone,1,c l o n e s
clop,0,c l o p
clop,1,c l o p p e d
clop,2,c l o p p i n g
clop,3,c l o p s
close,0,c h i n a - c l o s e t
close,1,c h i n a - c l o s e t s
close,2,c l o s e
close,3,c l o s e - c r o p p e d
close,4,c l o s e - c u t
close,5,c l o s e - f i t t i n g
close,6,c l o s e - g r a i n e d
close,7,c l o s e - h a u l e d
close,8,c l o s e - k n i t
close,9,c l o s e - s e t
close,10,c l o s e d
close,11,c l o s e f i s t e d
close,12,c l o s e l y
close,13,c l o s e n e s s
close,14,c l o s e r
close,15,c l o s e r - c r o p p e d
close,16,c l o s e r - g r a i n e d
close,17,c l o s e r - k n i t
close,18,c l o s e s
close,19,c l o s e s t
close,20,c l o s e s t - c r o p p e d
close,21,c l o s e s t - g r a i n e d
close,22,c l o s e s t - k n i t
close,23,c l o s e t
close,24,c l o s e t e d
close,25,c l o s e t i n g
close,26,c l o s e t s
close,27,c l o s i n g
close,28,c l o s u r e
close,29,c l o s u r e s
close,30,d i s c l o s e
close,31,d i s c l o s e d
close,32,d i s c l o s e s
close,33,d i s c l o s i n g
close,34,d i s c l o s u r e
close,35,d i s c l o s u r e s
close,36,e a r t h - c l o s e t
close,37,e a r t h - c l o s e t s
close,38,e n c l o s u r e
close,39,e n c l o s u r e s
close,40,w a t e r - c l o s e t
close,41,w a t e r - c l o s e t s
close down,0,c l o s e d o w n
close down,1,c l o s e d o w n s
close out,0,c l o s e o u t
close out,1,c l o s e o u t s
close up,0,c l o s e - u p
close up,1,c l o s e - u p s
close-up,0,c l o s e - u p
close-up,1,c l o s e - u p s
closed,0,c l o s e d
closed,1,c l o s e d - d o o r
closedown,0,c l o s e d o w n
closedown,1,c l o s e d o w n s
closeout,0,c l o s e o u t
closeout,1,c l o s e o u t s
closet,0,c h i n a - c l o s e t
closet,1,c h i n a - c l o s e t s
closet,2,c l o s e t
closet,3,c l o s e t e d
closet,4,c l o s e t i n g
closet,5,c l o s e t s
closet,6,e a r t h - c l o s e t
closet,7,e a r t h - c l o s e t s
closet,8,w a t e r - c l o s e t
closet,9,w a t e r - c l o s e t s
clot,0,c l o t
clot,1,c l o t s
clot,2,c l o t t e d
clot,3,c l o t t i n g
cloth,0,b a c k c l o t h
cloth,1,b a c k c l o t h s
cloth,2,b r o a d c l o t h
cloth,3,c h e e s e c l o t h
cloth,4,c l a d
cloth,5,c l o t h
cloth,6,c l o t h e
cloth,7,c l o t h e d
cloth,8,c l o t h e s
cloth,9,c l o t h i e r
cloth,10,c l o t h i e r s
cloth,11,c l o t h i n g
cloth,12,c l o t h s
cloth,13,d i s h c l o t h
cloth,14,d i s h c l o t h s
cloth,15,f a c e c l o t h
cloth,16,f a c e c l o t h s
cloth,17,h a i r c l o t h
cloth,18,h a i r c l o t h s
cloth,19,l o i n c l o t h
cloth,20,l o i n c l o t h s
cloth,21,n e c k c l o t h
cloth,22,n e c k c l o t h s
cloth,23,o i l c l o t h
cloth,24,p i l o t - c l o t h
cloth,25,s a c k c l o t h
cloth,26,s a i l c l o t h
cloth,27,t a b l e c l o t h
cloth,28,t a b l e c l o t h s
cloth,29,t e a - c l o t h
cloth,30,t e a - c l o t h s
cloth,31,t e r r y c l o t h
cloth,32,w a s h c l o t h
cloth,33,w a s h c l o t h s
clothe,0,c l a d
clothe,1,c l o t h e
clothe,2,c l o t h e d
clothe,3,c l o t h e s
clothe,4,c l o t h i e r
clothe,5,c l o t h i e r s
clothe,6,c l o t h i n g
clothing,0,c l o t h i n g
clothing,1,u n d e r c l o t h i n g
cloud,0,c l o u d
cloud,1,c l o u d - c a p p e d
cloud,2,c l o u d b a n k
cloud,3,c l o u d b a n k s
cloud,4,c l o u d b u r s t
cloud,5,c l o u d b u r s t s
cloud,6,c l o u d e d
cloud,7,c l o u d i e r
cloud,8,c l o u d i e s t
cloud,9,c l o u d i n e s s
cloud,10,c l o u d i n g
cloud,11,c l o u d l e s s
cloud,12,c l o u d s
cloud,13,c l o u d y
cloud,14,o v e r c l o u d
cloud,15,o v e r c l o u d e d
cloud,16,o v e r c l o u d i n g
cloud,17,o v e r c l o u d s
cloud,18,s t o r m - c l o u d
cloud,19,s t o r m - c l o u d s
cloud,20,t h u n d e r c l o u d
cloud,21,t h u n d e r c l o u d s
cloud,22,w a r - c l o u d
cloud,23,w a r - c l o u d s
clout,0,c l o u t
clout,1,c l o u t e d
clout,2,c l o u t i n g
clout,3,c l o u t s
clove,0,c l o v e
clove,1,c l o v e s
clown,0,c l o w n
clown,1,c l o w n e d
clown,2,c l o w n i n g
clown,3,c l o w n i s h
clown,4,c l o w n i s h l y
clown,5,c l o w n i s h n e s s
clown,6,c l o w n s
cloy,0,c l o y
cloy,1,c l o y e d
cloy,2,c l o y i n g
cloy,3,c l o y s
club,0,b o o k c l u b
club,1,b o o k c l u b s
club,2,c l u b
club,3,c l u b b a b l e
club,4,c l u b b e d
club,5,c l u b b i n g
club,6,c l u b f e e t
club,7,c l u b f o o t
club,8,c l u b f o o t e d
club,9,c l u b h o u s e
club,10,c l u b h o u s e s
club,11,c l u b s
club,12,g o l f - c l u b
club,13,g o l f - c l u b s
club,14,n i g h t c l u b
club,15,n i g h t c l u b s
club,16,r o w i n g - c l u b
club,17,r o w i n g - c l u b s
club,18,y a c h t - c l u b
club,19,y a c h t - c l u b s
cluck,0,c l u c k
cluck,1,c l u c k e d
cluck,2,c l u c k i n g
cluck,3,c l u c k s
clue,0,c l u e
clue,1,c l u e l e s s
clue,2,c l u e s
clump,0,c l u m p
clump,1,c l u m p e d
clump,2,c l u m p i n g
clump,3,c l u m p s
clunk,0,c l u n k
clunk,1,c l u n k e d
clunk,2,c l u n k i n g
clunk,3,c l u n k s
cluster,0,c l u s t e r
cluster,1,c l u s t e r e d
cluster,2,c l u s t e r i n g
cluster,3,c l u s t e r s
clutch,0,c l u t c h
clutch,1,c l u t c h e d
clutch,2,c l u t c h e s
clutch,3,c l u t c h i n g
clutch,4,d e c l u t c h
clutch,5,d e c l u t c h e d
clutch,6,d e c l u t c h e s
clutch,7,d e c l u t c h i n g
clutch,8,d o u b l e - c l u t c h
clutch,9,d o u b l e - c l u t c h e d
clutch,10,d o u b l e - c l u t c h e s
clutch,11,d o u b l e - c l u t c h i n g
clutch,12,d o u b l e - d e c l u t c h
clutch,13,d o u b l e - d e c l u t c h e d
clutch,14,d o u b l e - d e c l u t c h e s
clutch,15,d o u b l e - d e c l u t c h i n g
clutches,0,c l u t c h e s
clutter,0,c l u t t e r
clutter,1,c l u t t e r e d
clutter,2,c l u t t e r i n g
clutter,3,c l u t t e r s
co-op,0,c o - o p
co-op,1,c o - o p s
co-operative,0,c o - o p
co-operative,1,c o - o p e r a t i v e
co-operative,2,c o - o p e r a t i v e l y
co-operative,3,c o - o p e r a t i v e s
co-operative,4,c o - o p s
co-ordinate,0,c o - o r d i n a t e
co-ordinate,1,c o - o r d i n a t e d
co-ordinate,2,c o - o r d i n a t e l y
co-ordinate,3,c o - o r d i n a t e s
co-ordinate,4,c o - o r d i n a t i n g
co-ordinate,5,c o - o r d i n a t i o n
co-ordinate,6,c o - o r d i n a t o r
co-ordinate,7,c o - o r d i n a t o r s
co-ordinate,8,c o o r d i n a t e
co-ordinate,9,c o o r d i n a t e s
co-star,0,c o - s t a r
co-star,1,c o - s t a r r e d
co-star,2,c o - s t a r r i n g
co-star,3,c o - s t a r s
coach,0,c o a c h
coach,1,c o a c h b u i l d e r
coach,2,c o a c h b u i l d e r s
coach,3,c o a c h e d
coach,4,c o a c h e s
coach,5,c o a c h i n g
coach,6,c o a c h m a n
coach,7,c o a c h m e n
coach,8,c o a c h w o r k
coach,9,c o a c h w o r k s
coach,10,m o t o r - c o a c h
coach,11,m o t o r - c o a c h e s
coach,12,s l i p - c o a c h
coach,13,s l i p - c o a c h e s
coach,14,s l o w c o a c h
coach,15,s l o w c o a c h e s
coach,16,s t a g e c o a c h
coach,17,s t a g e c o a c h e s
coal,0,c h a r c o a l
coal,1,c h a r c o a l - b u r n e r
coal,2,c h a r c o a l - b u r n e r s
coal,3,c o a l
coal,4,c o a l - g a s
coal,5,c o a l - p i t
coal,6,c o a l - p i t s
coal,7,c o a l - s e a m
coal,8,c o a l - s e a m s
coal,9,c o a l - t a r
coal,10,c o a l b u n k e r
coal,11,c o a l b u n k e r s
coal,12,c o a l e d
coal,13,c o a l f a c e
coal,14,c o a l f a c e s
coal,15,c o a l f i e l d
coal,16,c o a l f i e l d s
coal,17,c o a l h o l e
coal,18,c o a l h o l e s
coal,19,c o a l h o u s e
coal,20,c o a l h o u s e s
coal,21,c o a l i n g
coal,22,c o a l m i n e
coal,23,c o a l m i n e s
coal,24,c o a l s
coal,25,c o a l s c u t t l e
coal,26,c o a l s c u t t l e s
coal,27,c o l l i e r
coal,28,c o l l i e r i e s
coal,29,c o l l i e r s
coal,30,c o l l i e r y
coal,31,s e a - c o a l
coal,32,s t e a m - c o a l
coarse,0,c o a r s e
coarse,1,c o a r s e l y
coarse,2,c o a r s e n
coarse,3,c o a r s e n e d
coarse,4,c o a r s e n e s s
coarse,5,c o a r s e n i n g
coarse,6,c o a r s e n s
coarse,7,c o a r s e r
coarse,8,c o a r s e s t
coast,0,c o a s t
coast,1,c o a s t a l
coast,2,c o a s t e d
coast,3,c o a s t e r
coast,4,c o a s t e r s
coast,5,c o a s t g u a r d
coast,6,c o a s t g u a r d s
coast,7,c o a s t g u a r d s m a n
coast,8,c o a s t g u a r d s m e n
coast,9,c o a s t i n g
coast,10,c o a s t l i n e
coast,11,c o a s t l i n e s
coast,12,c o a s t s
coast,13,c o a s t w i s e
coastwise,0,c o a s t w i s e
coat,0,b l u e c o a t
coat,1,b l u e c o a t s
coat,2,c o a t
coat,3,c o a t - h a n g e r
coat,4,c o a t - h a n g e r s
coat,5,c o a t - t a i l s
coat,6,c o a t e d
coat,7,c o a t e e
coat,8,c o a t e e s
coat,9,c o a t i n g
coat,10,c o a t s
coat,11,d u s t c o a t
coat,12,d u s t c o a t s
coat,13,f r o c k - c o a t
coat,14,f r o c k - c o a t s
coat,15,g r e a t c o a t
coat,16,g r e a t c o a t s
coat,17,h o u s e c o a t
coat,18,h o u s e c o a t s
coat,19,o v e r c o a t
coat,20,o v e r c o a t s
coat,21,p e t t i c o a t
coat,22,p e t t i c o a t s
coat,23,r a i n c o a t
coat,24,r a i n c o a t s
coat,25,r e d c o a t
coat,26,r e d c o a t s
coat,27,s p o r t s - c o a t
coat,28,s p o r t s - c o a t s
coat,29,s u g a r - c o a t e d
coat,30,s u r c o a t
coat,31,s u r c o a t s
coat,32,t a i l c o a t
coat,33,t a i l c o a t s
coat,34,t o p c o a t
coat,35,t o p c o a t s
coat,36,t u r n c o a t
coat,37,t u r n c o a t s
coat,38,u n d e r c o a t
coat,39,u n d e r c o a t s
coat,40,w a i s t c o a t
coat,41,w a i s t c o a t s
coating,0,c o a t i n g
coating,1,c o a t i n g s
coax,0,c o a x
coax,1,c o a x e d
coax,2,c o a x e s
coax,3,c o a x i n g
coax,4,c o a x i n g l y
coaxing,0,c o a x i n g
coaxing,1,c o a x i n g s
cob,0,c o b
cob,1,c o b - n u t
cob,2,c o b - n u t s
cob,3,c o b b l e
cob,4,c o b b l e d
cob,5,c o b b l e r
cob,6,c o b b l e r s
cob,7,c o b b l e s
cob,8,c o b b l e s t o n e
cob,9,c o b b l e s t o n e s
cob,10,c o b b l i n g
cob,11,c o b s
cob,12,c o b w e b
cob,13,c o b w e b s
cob,14,c o r n c o b
cob,15,c o r n c o b s
cobalt,0,c o b a l t
cobble,0,c o b b l e
cobble,1,c o b b l e d
cobble,2,c o b b l e r
cobble,3,c o b b l e r s
cobble,4,c o b b l e s
cobble,5,c o b b l e s t o n e
cobble,6,c o b b l e s t o n e s
cobble,7,c o b b l i n g
cobblers,0,c o b b l e r s
cobra,0,c o b r a
cobra,1,c o b r a s
coca,0,c o c a
coca,1,c o c a i n e
coca,2,c o c a s
coccyx,0,c o c c y g e s
coccyx,1,c o c c y x
cochlea,0,c o c h l e a
cochlea,1,c o c h l e a e
cochlea,2,c o c h l e a s
cock,0,b a l l c o c k
cock,1,b a l l c o c k s
cock,2,c o c k
cock,3,c o c k - a - l e e k i e
cock,4,c o c k a d e
cock,5,c o c k a d e s
cock,6,c o c k c h a f e r
cock,7,c o c k c h a f e r s
cock,8,c o c k c r o w
cock,9,c o c k c r o w s
cock,10,c o c k e d
cock,11,c o c k e r e l
cock,12,c o c k e r e l s
cock,13,c o c k e y e d
cock,14,c o c k f i g h t
cock,15,c o c k f i g h t i n g
cock,16,c o c k f i g h t s
cock,17,c o c k h o r s e
cock,18,c o c k h o r s e s
cock,19,c o c k i e r
cock,20,c o c k i e s t
cock,21,c o c k i n e s s
cock,22,c o c k i n g
cock,23,c o c k p i t
cock,24,c o c k p i t s
cock,25,c o c k r o a c h
cock,26,c o c k r o a c h e s
cock,27,c o c k s
cock,28,c o c k s c o m b
cock,29,c o c k s c o m b s
cock,30,c o c k s u r e
cock,31,c o c k t a i l
cock,32,c o c k t a i l s
cock,33,c o c k y
cock,34,g a m e c o c k
cock,35,g a m e c o c k s
cock,36,h a y c o c k
cock,37,h a y c o c k s
cock,38,m o o r c o c k
cock,39,m o o r c o c k s
cock,40,p o p p y c o c k
cock,41,s h u t t l e c o c k
cock,42,s h u t t l e c o c k s
cock,43,s t o p c o c k
cock,44,s t o p c o c k s
cock,45,t u r n c o c k
cock,46,t u r n c o c k s
cock,47,w e a t h e r c o c k
cock,48,w e a t h e r c o c k s
cock,49,w o o d c o c k
cock,50,w o o d c o c k s
cock up,0,c o c k - u p
cock up,1,c o c k - u p s
cock-up,0,c o c k - u p
cock-up,1,c o c k - u p s
cockatoo,0,c o c k a t o o
cockatoo,1,c o c k a t o o s
cockle,0,c o c k l e
cockle,1,c o c k l e s
cockle,2,c o c k l e s h e l l
cockle,3,c o c k l e s h e l l s
cockney,0,c o c k n e y
cockney,1,c o c k n e y s
coco,0,c o c o
coco,1,c o c o n u t
coco,2,c o c o n u t s
coco,3,c o c o s
cocoa,0,c o c o a
cocoa,1,c o c o a s
cocoon,0,c o c o o n
cocoon,1,c o c o o n e d
cocoon,2,c o c o o n i n g
cocoon,3,c o c o o n s
cod,0,c o d
cod,1,c o d d e d
cod,2,c o d d i n g
cod,3,c o d f i s h
cod,4,c o d f i s h e s
cod,5,c o d l i n g
cod,6,c o d l i n g s
cod,7,c o d p i e c e
cod,8,c o d p i e c e s
cod,9,c o d s
coda,0,c o d a
coda,1,c o d a s
coddle,0,c o d d l e
coddle,1,c o d d l e d
coddle,2,c o d d l e s
coddle,3,c o d d l i n g
coddle,4,m o l l y c o d d l e
coddle,5,m o l l y c o d d l e d
coddle,6,m o l l y c o d d l e s
coddle,7,m o l l y c o d d l i n g
code,0,c o d e
code,1,c o d e d
code,2,c o d e s
code,3,c o d i f i c a t i o n
code,4,c o d i f i c a t i o n s
code,5,c o d i f i e d
code,6,c o d i f i e s
code,7,c o d i f y
code,8,c o d i f y i n g
code,9,c o d i n g
code,10,d e c o d e
code,11,d e c o d e d
code,12,d e c o d e r
code,13,d e c o d e r s
code,14,d e c o d e s
code,15,d e c o d i n g
code,16,e n c o d e
code,17,e n c o d e d
code,18,e n c o d e s
code,19,e n c o d i n g
code,20,p o s t c o d e
code,21,p o s t c o d e s
codex,0,c o d e x
codex,1,c o d i c e s
codicil,0,c o d i c i l
codicil,1,c o d i c i l s
codling,0,c o d l i n g
codling,1,c o d l i n g s
codswallop,0,c o d s w a l l o p
coed,0,c o e d
coed,1,c o e d s
coelacanth,0,c o e l a c a n t h
coelacanth,1,c o e l a c a n t h s
coequal,0,c o e q u a l
coequal,1,c o e q u a l l y
coequal,2,c o e q u a l s
coeval,0,c o e v a l
coeval,1,c o e v a l s
coffee,0,c o f f e e
coffee,1,c o f f e e - h o u s e
coffee,2,c o f f e e - h o u s e s
coffee,3,c o f f e e - m i l l
coffee,4,c o f f e e - m i l l s
coffee,5,c o f f e e - s t a l l
coffee,6,c o f f e e - s t a l l s
coffee,7,c o f f e e p o t
coffee,8,c o f f e e p o t s
coffee,9,c o f f e e s
coffers,0,c o f f e r s
coffin,0,c o f f i n
coffin,1,c o f f i n s
cog,0,c o g
cog,1,c o g s
cog,2,c o g w h e e l
cog,3,c o g w h e e l s
cognac,0,c o g n a c
cognac,1,c o g n a c s
cognate,0,c o g n a t e
cognate,1,c o g n a t e s
cognomen,0,c o g n o m e n
cognomen,1,c o g n o m e n s
cognoscenti,0,c o g n o s c e n t i
coif,0,c o i f
coif,1,c o i f f e u r
coif,2,c o i f f e u r s
coif,3,c o i f f u r e
coif,4,c o i f f u r e d
coif,5,c o i f f u r e s
coif,6,c o i f s
coign,0,c o i g n
coil,0,c o i l
coil,1,c o i l e d
coil,2,c o i l i n g
coil,3,c o i l s
coil,4,r e c o i l
coil,5,r e c o i l e d
coil,6,r e c o i l i n g
coil,7,r e c o i l s
coin,0,c o i n
coin,1,c o i n a g e
coin,2,c o i n a g e s
coin,3,c o i n e d
coin,4,c o i n e r
coin,5,c o i n e r s
coin,6,c o i n i n g
coin,7,c o i n s
coir,0,c o i r
coke,0,c o k e
coke,1,c o k e d
coke,2,c o k e s
coke,3,c o k i n g
coke,4,d e c o k e
coke,5,d e c o k e d
coke,6,d e c o k e s
coke,7,d e c o k i n g
col,0,c o l
col,1,c o l l a b o r a t e
col,2,c o l l a b o r a t e d
col,3,c o l l a b o r a t e s
col,4,c o l l a b o r a t i n g
col,5,c o l l a b o r a t i o n
col,6,c o l l a b o r a t i o n i s m
col,7,c o l l a b o r a t i o n i s t
col,8,c o l l a b o r a t i o n i s t s
col,9,c o l l a b o r a t o r
col,10,c o l l a b o r a t o r s
col,11,c o l l a p s e
col,12,c o l l a p s e d
col,13,c o l l a p s e s
col,14,c o l l a p s i b l e
col,15,c o l l a p s i n g
col,16,c o l l a t e r a l
col,17,c o l l o c a t e
col,18,c o l l o c a t e d
col,19,c o l l o c a t e s
col,20,c o l l o c a t i n g
